"Scr. Romae Id. Ian. a. u. c. 698 (a. Chr. 56)."
"Scr. Romae a. d. xvi  Kal. Febr. a. 698 (56)."
"Scr. Romae medio mense Ian. a. 698 (56)."
"Scr. Romae circiter xv Kal. Febr. a. 698 (56)."
"Scr. Romae circiter Non. Febr. a. 698 (56)."
"Scr. Romae paulo post vi Id. Febr. a. 698 (56)."
"Scr. Romae mense ut videtur, Mart. a. 698 (56)."
"Scr. Romae exeunte mense Quint. a. 698 (56)."
"Scr. Romae mense Ian. a. 699 (55)."
"Scr. Romae mense Dec. a. 700 (54)."
"Scr. Romae ex a. 700 (54)."
"Scr. Romae a. 701 (53)."
"Scr. Romae a. 701 (53)."
"Scr. Romae a. 701 (53)."
"Scr. Romae a. 701 (53)."
"Scr. Romae a. 701 (53)."
"Scr. Romae a. 701 (53)."
"Scr. in castris ad Pindenessum a d. xiv K. Ianuar. a. 703 (51)."
"Scr. Athenis prid. Non. Quint. 0.703 (51)."
"Scr. in castris ad Pindenissum vel ex m. Oct.  vel in. Nov. a. 703 (51)."
"Scr. in castris ad Pindenissum a. d. xvii K. Decembr. a. 703 (51)."
"Scr. Laudiceae prid. Non. Apr. a. 704 (50)."
"Scr. in castris in Cilicia paulo ante vi K. Quint. a. 704 (50)."
"Scr. Laudiceae inter K. et Non. Maias a. 704 (50)."
"Scr. Laudiceae m. Febr. a. 704 (50)."
"Scr. Sidae iii aut prid. Non. Sext. a. 704 (50)."
"Scr. in Cumano iv Non. Mai. a. 705 (49)."
"Scr. Tarsi a. d. xvi K. Sext., vel paulo post a. 704 (50)."
"Scr. Laudiceae in. m. Maio a. 704 (50)."
"Scr. in castris in Cilicia a. d. x K. Quint. a. 704 (50)."
"Scr. Romae vel ex. a. 701 (53) vel in. 702 (52)."
"Scr. Romae circ. m. Mart. a. 703 (51)."
"Scr. Brundisii ex. mense Maio a. 703 (51)."
"Scr. Brundisi prid. Non. aut ipsis Non. Iun. a. 703 (51)."
"Scr. Trallibus a. d. vi K. Sext. a. 703 (51)."
"Scr. in castris prid. K. Sept. a. 703 (51)."
"Scr. Laudiceae circiter Id. Febr. a. 704 (50)."
"Scr. in castris in agro Mopsuhestiae a. d. viii Id. Oct. a. 703 (51)."
"Scr. Laudiceae paulo post x K. Mart. a. 704 (50)."
"Scr. Laudiceae m. April a. 704 (50)."
"Scr. in castris ad Pyramum post Id. Iun. 704 (50)."
"Scr. Sidae a. d. iii aut prid. Non. Sext. a. 704 (50)."
"Scr. Rhodi circ. iv Id. Sext. a. 704 (50)."
"Scr. in Laterio aut Arcano Q. Ciceronis circ. Non. Apr. a. 705 (49)."
"Scr. in Cumano a. d. iv K. Mai. a. 705 (49)."
"Scr. Romae ante vi K. intercal. priores a. 708 (46)."
"Scr. Romae ex. m. Sept. aut in. Oct. a. 708 (46)."
"Scr. Athenis circ. medio m. Mart. a. 709 (45)."
"Scr. in Attici Ficuleano medio m. Apr. a. 709 (45)."
"Scr. Romae post Id. Sext. a. 708 (46)."
"Scr. Romae in m. Sext. a. 708 (46)."
"Scr. Romae post Id. Sext. a. 708 (46)."
"Scr. Romae in m. Nov. a. 708 (46)."
"Scr. Mytilenis m. Oct. a. 708 (46)."
"Scr. Athenis pr. K. Iunias a. 709 (45)."
"Scr. Romae ui. in. Sext. a. 708 (46)."
"Scr. Romae in. a. 708 (46)."
"Scr. Romae paulo post ep. xiv a. 708 (46)."
"Scr. in Gallia m. Ian. a. 692 (62)."
"Scr. Romae vel ex. m. Ian. vel in. Febr. a. 692 (62)."
"Scr. in Hispania cit a. 698 (56)."
"Scr. Dyrrhachi circ. m. Apr. a. 697 (57)."
"Scr. Romae ex m. Nov. aut in. Dec. a. 692 (62)."
"Scr. Romae circ. Id. Dec. a. 692 (62)"
"Scr. Romae m. Apr. a. 692 (62)."
"Scr. Romae m. Ian. a. 700 (54)."
"Scr. in castri; Naronae a. d. v Id. Quint. a. 709 (45)."
"Scr. Naronae m. Ian. a. 710 (44).."
"Scr. Naronae Non. Dec. a. 709 (45)."
"Scr. Romae ex. m. Oct. a. 709 (45)."
"Scr. Ante ut videtur, m. Iun. a. 698 (56)."
"Scr. Asturae aut in Attici Ficuleano m. Mart. aut Apr. a. 709 (45)."
"Scr. Romae vii. Id. Mai. a. 709 (45)."
"Scr. Asturae paucis diebus post ep. xiv a. 709 (45)."
"Scr.. Romae, ut videtur, circ. m. Mart. a. 702 (52)."
"Scr. Romae a. 697 (57)."
"Scr. Romae post med. m. Mart. a. 702 (£2)."
"Scr. in Cumano circ. iv K. Mai. a. 705 (49)."
"Scr. ad urbem paulo post prid. Non. Ian. a. 705 (49)."
"Scr. Romae in. aut med. m. April. a. 708 (46)."
"Scr. Romae ex. m. intercal. post. a. 708 (46)."
"Scr. in Attici Ficuleano ante xii K. Mai. a. 709 (45)."
"Scr. Romae in. m. Ian. a. 709 (45)."
"Scr. Romae ante med. m. Ian. a. 709 (45)."
"Scr. Romae ex. m. Dec. a. 708 (46)."
"Scr. Romae circ. K. Oct. a. 708 (46)."
"Scr. in Sicilia med.  m. Dec. 708 (46)."
"Scr. Romae in. m. Dec. a. 708 (46)."
"Scr. Romae ica. in. Dee. a. 708 (46)."
"Scr. Romae circ. m. Sext. a. 708 (46)."
"Scr. in Tusculano in. m. Iun. a. 709 (45)."
"Scr. Romae ex. m. Nov. a. 708 (46)."
"Scr. Romae in. m. Sext. a. 708 (46)."
"Scr. Romae a. d. v K. intercal. priores a. 708 (46)."
"Scr. Romae Id. Mart. a. 710 (44)."
"Scr. in Sicilia ex. m. Mart. a. 710 (44)."
"Scr. in Latio med. m. Apr. a. 720 (44)."
"Scr. Romae ex. m. Ian. a. 709 (45)."
"Scr. Asturae ex. m. Sext. a. 709 (45)."
"Scr. Asturae ex. m. Quint. a. 709 (45)."
"Scr. Romae circ. m. Apr. a. 709 (45)."
"Scr. Romae m. Maio a. 708 (46)."
"Scr. Romae m. Oct. a. 699 (55)."
"Scr. Romae circ. id. m. Febr. 703 (51)."
"Scr. Romae ante K. Sept. a. 708 (56)."
"Scr. in Cumano m. intercal. post a. 708 (46)."
"Scr. Romae m. Apr. 0.700 (54)."
"Scr. ui Cumano aut Pompeiano m. Mai. a. 700 (54)."
"Scr. Romae ex. m. Iun. a. 700 (54)."
"Scr. Romae ex. tu. Quint. a. 700 (54)."
